timestamp,distance_cm
25.03.07 19.50.46,6.70
25.03.07 19.50.47,9.15
25.03.07 19.50.48,9.47
25.03.07 19.50.49,10.21
25.03.07 19.50.50,11.11
25.03.07 19.50.51,10.38
25.03.07 19.50.52,9.49
25.03.07 19.50.53,8.17
25.03.07 19.50.54,11.75
25.03.07 19.50.55,9.80
25.03.07 19.50.57,9.63
25.03.07 19.50.58,8.53
25.03.07 19.50.59,8.94
25.03.07 19.51.00,8.88
25.03.07 19.51.01,9.43
25.03.07 19.51.02,11.31
25.03.07 19.51.03,10.81
25.03.07 19.51.04,13.09
25.03.07 19.51.05,12.42
25.03.07 19.51.06,13.91
25.03.07 19.51.07,11.12
25.03.07 19.51.08,11.09
25.03.07 19.51.09,9.03
25.03.07 19.51.10,11.65
25.03.07 19.51.11,8.69
25.03.07 19.51.12,7.06
25.03.07 19.51.13,13.05
25.03.07 19.51.14,7.50
25.03.07 19.51.15,10.88
25.03.07 19.51.16,8.24
25.03.07 19.51.17,12.25
25.03.07 19.51.18,12.53
25.03.07 19.51.19,11.06
25.03.07 19.51.20,12.49
25.03.07 19.51.21,10.01
25.03.07 19.51.22,14.47
25.03.07 19.51.23,11.49
25.03.07 19.51.24,8.20
25.03.07 19.51.25,10.14
25.03.07 19.51.26,9.69
25.03.07 19.51.27,9.50
25.03.07 19.51.28,6.69
25.03.07 19.51.29,10.77
25.03.07 19.51.30,7.23
25.03.07 19.51.31,4.95
25.03.07 19.51.32,9.31
25.03.07 19.51.33,8.49
25.03.07 19.51.34,8.28
25.03.07 19.51.35,3.79
07/03/25 19:51:36,8.30
25.03.07 19.51.37,9.65
25.03.07 19.51.38,8.73
25.03.07 19.51.39,10.77
25.03.07 19.51.40,12.79
25.03.07 19.51.41,11.03
25.03.07 19.51.42,12.05
25.03.07 19.51.43,12.22
25.03.07 19.51.44,7.96
25.03.07 19.51.45,10.88
25.03.07 19.51.46,11.99
25.03.07 19.51.47,9.13
25.03.07 19.51.48,8.42
25.03.07 19.51.49,11.06
25.03.07 19.51.50,7.04
25.03.07 19.51.51,7.82
25.03.07 19.51.52,8.67
25.03.07 19.51.53,10.90
25.03.07 19.51.54,10.44
25.03.07 19.51.55,12.06
25.03.07 19.51.56,8.16
25.03.07 19.51.57,8.05
25.03.07 19.51.58,11.05
25.03.07 19.51.59,8.40
25.03.07 19.52.00,8.79
25.03.07 19.52.01,6.29
25.03.07 19.52.02,10.58
25.03.07 19.52.03,13.08
25.03.07 19.52.04,7.94
25.03.07 19.52.05,12.04
25.03.07 19.52.06,9.88
25.03.07 19.52.07,6.47
25.03.07 19.52.08,8.21
25.03.07 19.52.09,8.09
25.03.07 19.52.10,9.37
25.03.07 19.52.11,10.84
25.03.07 19.52.12,13.70
25.03.07 19.52.13,7.14
25.03.07 19.52.14,9.03
25.03.07 19.52.15,8.21
25.03.07 19.52.16,7.46
25.03.07 19.52.17,10.19
25.03.07 19.52.18,10.00
25.03.07 19.52.19,6.37
25.03.07 19.52.20,10.04
25.03.07 19.52.21,7.59
25.03.07 19.52.22,10.02
25.03.07 19.52.23,12.54
25.03.07 19.52.24,10.93
25.03.07 19.52.25,10.36
25.03.07 19.52.26,8.94
25.03.07 19.52.27,10.13
25.03.07 19.52.28,11.13
25.03.07 19.52.29,10.93
25.03.07 19.52.30,9.80
25.03.07 19.52.31,10.43
25.03.07 19.52.32,7.37
25.03.07 19.52.33,8.53
25.03.07 19.52.34,"11,42"
25.03.07 19.52.35,11.68
25.03.07 19.52.36,10.19
25.03.07 19.52.37,12.96
25.03.07 19.52.38,11.02
25.03.07 19.52.39,9.53
25.03.07 19.52.40,7.56
25.03.07 19.52.41,12.88
25.03.07 19.52.42,11.54
25.03.07 19.52.43,13.60
25.03.07 19.52.44,14.33
25.03.07 19.52.45,7.43
25.03.07 19.52.46,7.43
25.03.07 19.52.47,4.27
25.03.07 19.52.48,11.84
25.03.07 19.52.49,11.31
25.03.07 19.52.50,10.20
25.03.07 19.52.51,7.55
25.03.07 19.52.52,9.82
25.03.07 19.52.53,10.37
25.03.07 19.52.54,11.57
25.03.07 19.52.55,10.55
25.03.07 19.52.56,11.33
25.03.07 19.52.57,9.75
25.03.07 19.52.58,12.36
25.03.07 19.52.59,11.26
25.03.07 19.53.00,7.63
25.03.07 19.53.01,12.78
25.03.07 19.53.02,12.45
25.03.07 19.53.03,10.93
25.03.07 19.53.04,10.56
25.03.07 19.53.05,13.32
25.03.07 19.53.06,6.73
25.03.07 19.53.07,12.48
25.03.07 19.53.08,9.05
25.03.07 19.53.09,12.19
25.03.07 19.53.10,10.24
25.03.07 19.53.11,7.51
25.03.07 19.53.12,9.01
25.03.07 19.53.13,12.04
25.03.07 19.53.14,9.58
25.03.07 19.53.15,8.76
25.03.07 19.53.16,8.74
25.03.07 19.53.17,11.28
25.03.07 19.53.18,13.50
25.03.07 19.53.19,5.72
25.03.07 19.53.20,15.60
25.03.07 19.53.21,10.41
25.03.07 19.53.22,11.16
25.03.07 19.53.23,9.13
25.03.07 19.53.24,9.99
25.03.07 19.53.25,10.39
25.03.07 19.53.26,7.90
25.03.07 19.53.27,8.39
25.03.07 19.53.28,12.37
25.03.07 19.53.29,6.90
25.03.07 19.53.30,10.88
25.03.07 19.53.31,9.26
25.03.07 19.53.32,8.08
25.03.07 19.53.33,"13,94"
25.03.07 19.53.34,8.09
25.03.07 19.53.35,7.74
25.03.07 19.53.36,9.63
25.03.07 19.53.37,8.46
25.03.07 19.53.38,10.01
25.03.07 19.53.39,10.31
25.03.07 19.53.40,10.47
25.03.07 19.53.41,9.75
25.03.07 19.53.42,8.60
25.03.07 19.53.43,11.29
25.03.07 19.53.44,9.78
25.03.07 19.53.45,9.01
25.03.07 19.53.46,12.96
25.03.07 19.53.47,9.76
25.03.07 19.53.48,12.18
25.03.07 19.53.49,12.45
25.03.07 19.53.50,12.58
25.03.07 19.53.51,11.38
25.03.07 19.53.52,10.00
25.03.07 19.53.53,9.87
25.03.07 19.53.54,9.51
25.03.07 19.53.55,5.67
25.03.07 19.53.56,11.44
25.03.07 19.53.57,10.49
25.03.07 19.53.58,11.65
25.03.07 19.53.59,9.77
25.03.07 19.54.00,11.33
25.03.07 19.54.01,7.24
25.03.07 19.54.02,7.66
25.03.07 19.54.03,5.05
25.03.07 19.54.04,9.73
25.03.07 19.54.05,8.45
25.03.07 19.54.06,8.19
25.03.07 19.54.07,10.67
25.03.07 19.54.08,9.15
25.03.07 19.54.09,7.13
25.03.07 19.54.10,15.09
25.03.07 19.54.11,9.93
25.03.07 19.54.12,7.83
25.03.07 19.54.13,8.66
25.03.07 19.54.14,9.65
25.03.07 19.54.15,9.65
25.03.07 19.54.16,12.60
25.03.07 19.54.17,9.84
25.03.07 19.54.18,13.71
25.03.07 19.54.19,9.14
25.03.07 19.54.20,10.85
25.03.07 19.54.21,12.04
25.03.07 19.54.22,12.39
25.03.07 19.54.23,12.62
25.03.07 19.54.24,9.46
25.03.07 19.54.25,9.99
25.03.07 19.54.26,5.04
25.03.07 19.54.27,9.61
25.03.07 19.54.28,12.18
25.03.07 19.54.30,9.83
25.03.07 19.54.31,13.40
25.03.07 19.54.32,9.23
25.03.07 19.54.33,8.57
25.03.07 19.54.34,9.06
25.03.07 19.54.35,7.76
25.03.07 19.54.36,11.24
25.03.07 19.54.37,10.58
25.03.07 19.54.38,11.22
25.03.07 19.54.39,9.17
25.03.07 19.54.40,
25.03.07 19.54.41,5.64
25.03.07 19.54.42,10.75
25.03.07 19.54.43,10.20
25.03.07 19.54.44,7.80
25.03.07 19.54.45,9.79
25.03.07 19.54.46,9.48
25.03.07 19.54.47,13.53
25.03.07 19.54.48,7.88
25.03.07 19.54.49,10.66
25.03.07 19.54.50,7.82
25.03.07 19.54.51,8.88
25.03.07 19.54.52,10.55
25.03.07 19.54.53,9.58
25.03.07 19.54.54,9.99
25.03.07 19.54.55,10.67
25.03.07 19.54.56,9.01
25.03.07 19.54.57,11.77
25.03.07 19.54.58,9.39
25.03.07 19.54.59,9.80
25.03.07 19.55.00,10.72
25.03.07 19.55.01,10.45
25.03.07 19.55.02,11.29
25.03.07 19.55.03,10.63
25.03.07 19.55.04,10.94
25.03.07 19.55.05,9.35
25.03.07 19.55.06,7.86
25.03.07 19.55.07,7.14
25.03.07 19.55.08,6.66
25.03.07 19.55.09,13.53
25.03.07 19.55.10,5.57
25.03.07 19.55.11,12.39
25.03.07 19.55.12,8.36
25.03.07 19.55.13,12.37
25.03.07 19.55.14,5.59
25.03.07 19.55.15,9.53
25.03.07 19.55.16,12.91
25.03.07 19.55.17,11.43
25.03.07 19.55.18,9.33
25.03.07 19.55.19,6.11
25.03.07 19.55.20,7.36
25.03.07 19.55.21,12.78
25.03.07 19.55.22,9.30
25.03.07 19.55.23,9.86
25.03.07 19.55.24,10.57
25.03.07 19.55.25,7.39
25.03.07 19.55.26,10.81
25.03.07 19.55.27,9.16
25.03.07 19.55.28,10.59
25.03.07 19.55.29,8.84
25.03.07 19.55.30,6.85
25.03.07 19.55.31,9.15
25.03.07 19.55.32,11.28
25.03.07 19.55.33,10.79
25.03.07 19.55.34,10.06
25.03.07 19.55.35,11.80
25.03.07 19.55.36,9.59
25.03.07 19.55.37,10.11
25.03.07 19.55.38,9.04
25.03.07 19.55.39,11.91
25.03.07 19.55.40,10.58
25.03.07 19.55.41,8.89
25.03.07 19.55.42,7.02
25.03.07 19.55.43,12.21
25.03.07 19.55.44,8.51
2025-03-07 19:55:45,10.14
25.03.07 19.55.46,14.71
25.03.07 19.55.47,11.60
25.03.07 19.55.48,13.22
25.03.07 19.55.49,8.92
25.03.07 19.55.50,12.14
25.03.07 19.55.51,10.05
25.03.07 19.55.52,10.73
25.03.07 19.55.53,14.04
25.03.07 19.55.54,9.44
25.03.07 19.55.55,10.04
25.03.07 19.55.56,8.19
25.03.07 19.55.57,11.78
25.03.07 19.55.58,8.88
25.03.07 19.55.59,12.05
25.03.07 19.56.00,6.70
25.03.07 19.56.01,11.10
25.03.07 19.56.02,8.71
25.03.07 19.56.03,11.46
25.03.07 19.56.04,9.97
25.03.07 19.56.05,8.93
25.03.07 19.56.06,9.23
25.03.07 19.56.07,8.30
25.03.07 19.56.08,11.68
25.03.07 19.56.09,7.90
25.03.07 19.56.10,9.47
25.03.07 19.56.11,10.69
25.03.07 19.56.12,13.23
25.03.07 19.56.13,9.98
25.03.07 19.56.14,9.51
25.03.07 19.56.15,10.55
25.03.07 19.56.16,5.85
25.03.07 19.56.17,7.60
25.03.07 19.56.18,9.25
25.03.07 19.56.19,8.57
25.03.07 19.56.20,6.80
25.03.07 19.56.21,11.72
25.03.07 19.56.22,10.52
25.03.07 19.56.23,10.28
25.03.07 19.56.24,8.61
25.03.07 19.56.25,10.16
25.03.07 19.56.26,11.03
25.03.07 19.56.27,9.47
25.03.07 19.56.28,10.89
25.03.07 19.56.29,8.41
25.03.07 19.56.30,10.19
25.03.07 19.56.31,12.28
25.03.07 19.56.32,12.46
25.03.07 19.56.33,12.66
25.03.07 19.56.34,10.57
25.03.07 19.56.36,9.10
25.03.07 19.56.37,6.39
25.03.08 08.46.31,9.66
25.03.08 08.46.32,9.78
25.03.08 08.46.33,12.82
25.03.08 08.46.34,12.63
25.03.08 08.46.35,8.63
25.03.08 08.46.36,11.64
25.03.08 08.46.37,9.05
25.03.08 08.46.38,11.37
25.03.08 08.46.39,11.61
25.03.08 08.46.40,12.48
25.03.08 08.46.41,9.01
25.03.08 08.46.42,12.03
25.03.08 08.46.43,6.25
25.03.08 08.46.44,12.59
25.03.08 08.46.45,9.95
25.03.08 08.46.46,9.99
25.03.08 08.46.47,5.93
25.03.08 08.46.48,9.22
25.03.08 08.46.49,12.71
25.03.08 08.46.50,9.15
25.03.08 08.46.51,11.43
25.03.08 08.46.52,10.07
25.03.08 08.46.53,12.13
25.03.08 08.46.54,10.38
25.03.08 08.46.55,8.14
25.03.08 08.46.56,10.11
25.03.08 08.46.57,13.20
25.03.08 08.46.58,11.00
25.03.08 08.46.59,9.77
25.03.08 08.47.00,14.51
25.03.08 08.47.01,12.32
25.03.08 08.47.02,11.63
25.03.08 08.47.03,10.63
25.03.08 08.47.04,11.46
25.03.08 08.47.05,11.53
25.03.08 08.47.06,5.63
25.03.08 08.47.07,10.79
25.03.08 08.47.08,9.68
25.03.08 08.47.09,9.00
25.03.08 08.47.10,9.61
25.03.08 08.47.11,6.89
25.03.08 08.47.12,6.39
25.03.08 08.47.13,12.49
25.03.08 08.47.14,10.92
25.03.08 08.47.15,5.17
25.03.08 08.47.16,8.85
25.03.08 08.47.17,11.76
25.03.08 08.47.18,9.44
25.03.08 08.47.19,12.49
25.03.08 08.47.20,12.10
25.03.08 08.47.21,7.29
25.03.08 08.47.22,9.71
25.03.08 08.47.23,9.10
25.03.08 08.47.24,7.22
25.03.08 08.47.25,1000.00
25.03.08 08.47.26,8.39
25.03.08 08.47.27,8.72
25.03.08 08.47.28,10.57
25.03.08 08.47.29,12.09
25.03.08 08.47.30,11.03
25.03.08 08.47.31,11.50
25.03.08 08.47.32,9.47
25.03.08 08.47.33,11.21
25.03.08 08.47.34,9.70
25.03.08 08.47.35,9.12
25.03.08 08.47.36,13.79
25.03.08 08.47.37,5.34
25.03.08 08.47.38,6.25
25.03.08 08.47.39,10.77
25.03.08 08.47.40,9.47
25.03.08 08.47.41,7.13
25.03.08 08.47.42,7.89
25.03.08 08.47.43,8.15
25.03.08 08.47.44,11.78
25.03.08 08.47.45,12.42
25.03.08 08.47.46,13.28
25.03.08 08.47.47,6.82
25.03.08 08.47.48,7.27
25.03.08 08.47.49,7.13
25.03.08 08.47.50,12.58
25.03.08 08.47.51,10.83
25.03.08 08.47.52,10.16
25.03.08 08.47.53,10.46
25.03.08 08.47.54,9.89
25.03.08 08.47.55,7.76
25.03.08 08.47.56,11.03
25.03.08 08.47.57,9.63
25.03.08 08.47.58,7.60
25.03.08 08.47.59,11.15
25.03.08 08.48.00,9.15
25.03.08 08.48.01,10.45
25.03.08 08.48.02,
25.03.08 08.48.03,11.78
25.03.08 08.48.04,10.44
25.03.08 08.48.05,8.23
25.03.08 08.48.06,10.64
25.03.08 08.48.07,10.71
25.03.08 08.48.08,11.02
25.03.08 08.48.09,12.07
25.03.08 08.48.10,8.77
25.03.08 08.48.11,11.34
25.03.08 08.48.12,6.55
25.03.08 08.48.13,9.76
25.03.08 08.48.14,9.45
25.03.08 08.48.15,12.90
25.03.08 08.48.16,9.69
25.03.08 08.48.17,11.22
25.03.08 08.48.18,6.48
25.03.08 08.48.19,9.30
25.03.08 08.48.20,8.31
25.03.08 08.48.21,14.95
25.03.08 08.48.22,8.67
25.03.08 08.48.23,10.15
25.03.08 08.48.24,10.25
25.03.08 08.48.25,6.82
25.03.08 08.48.26,8.95
25.03.08 08.48.27,10.81
25.03.08 08.48.28,10.17
25.03.08 08.48.29,5.40
25.03.08 08.48.30,8.87
25.03.08 08.48.32,11.18
25.03.08 08.48.33,12.44
25.03.08 08.48.34,8.03
25.03.08 08.48.35,12.56
08/03/25 08:48:36,9.91
25.03.08 08.48.37,13.18
25.03.08 08.48.38,10.01
25.03.08 08.48.39,5.91
25.03.08 08.48.40,11.70
25.03.08 08.48.41,9.11
25.03.08 08.48.42,9.25
25.03.08 08.48.43,7.09
25.03.08 08.48.44,13.24
25.03.08 08.48.45,8.96
25.03.08 08.48.46,13.15
25.03.08 08.48.47,9.14
25.03.08 08.48.48,8.14
25.03.08 08.48.49,12.64
25.03.08 08.48.50,9.85
25.03.08 08.48.51,9.87
25.03.08 08.48.52,7.44
25.03.08 08.48.53,9.08
25.03.08 08.48.54,10.86
25.03.08 08.48.55,7.40
25.03.08 08.48.56,8.92
25.03.08 08.48.57,9.16
25.03.08 08.48.58,10.13
25.03.08 08.48.59,12.96
25.03.08 08.49.00,9.40
25.03.08 08.49.01,8.62
25.03.08 08.49.02,15.49
25.03.08 08.49.03,9.13
25.03.08 08.49.04,9.62
25.03.08 08.49.05,9.28
25.03.08 08.49.06,9.45
25.03.08 08.49.07,10.16
25.03.08 08.49.08,11.84
25.03.08 08.49.09,10.81
25.03.08 08.49.10,12.15
25.03.08 08.49.11,12.09
25.03.08 08.49.12,10.42
25.03.08 08.49.13,10.75
25.03.08 08.49.14,12.22
25.03.08 08.49.15,7.78
25.03.08 08.49.16,15.00
25.03.08 08.49.17,8.97
25.03.08 08.49.18,9.30
25.03.08 08.49.19,7.58
25.03.08 08.49.20,7.64
25.03.08 08.49.21,11.95
25.03.08 08.49.22,14.54
25.03.08 08.49.23,8.87
25.03.08 08.49.24,10.69
25.03.08 08.49.25,10.44
25.03.08 08.49.26,12.00
25.03.08 08.49.27,14.44
25.03.08 08.49.28,13.04
25.03.08 08.49.29,9.52
25.03.08 08.49.30,11.06
25.03.08 08.49.31,11.26
25.03.08 08.49.32,9.96
25.03.08 08.49.33,7.81
25.03.08 08.49.34,8.40
25.03.08 08.49.35,12.30
25.03.08 08.49.36,12.50
25.03.08 08.49.37,9.58
25.03.08 08.49.38,10.52
25.03.08 08.49.39,12.39
25.03.08 08.49.40,6.59
25.03.08 08.49.41,9.11
25.03.08 08.49.42,14.04
25.03.08 08.49.43,10.60
25.03.08 08.49.44,7.74
25.03.08 08.49.45,10.23
25.03.08 08.49.46,12.04
25.03.08 08.49.47,4.91
25.03.08 08.49.48,10.35
25.03.08 08.49.49,9.26
25.03.08 08.49.50,6.72
25.03.08 08.49.51,10.16
25.03.08 08.49.52,9.73
25.03.08 08.49.53,9.95
25.03.08 08.49.54,9.30
25.03.08 08.49.55,7.96
25.03.08 08.49.56,7.09
25.03.08 08.49.57,8.62
25.03.08 08.49.58,11.72
25.03.08 08.49.59,10.47
25.03.08 08.50.00,9.86
25.03.08 08.50.01,7.92
25.03.08 08.50.02,9.25
25.03.08 08.50.03,11.47
25.03.08 08.50.04,11.01
25.03.08 08.50.05,9.05
25.03.08 08.50.06,4.78
25.03.08 08.50.07,8.65
25.03.08 08.50.08,9.03
25.03.08 08.50.09,8.19
25.03.08 08.50.10,9.17
25.03.08 08.50.11,11.63
25.03.08 08.50.12,9.93
25.03.08 08.50.13,11.98
25.03.08 08.50.14,6.98
25.03.08 08.50.15,9.39
25.03.08 08.50.16,6.12
25.03.08 08.50.17,9.15
25.03.08 08.50.18,7.91
25.03.08 08.50.19,12.56
25.03.08 08.50.20,10.82
25.03.08 08.50.21,12.03
25.03.08 08.50.22,9.14
25.03.08 08.50.23,7.96
25.03.08 08.50.24,7.90
25.03.08 08.50.25,10.53
25.03.08 08.50.26,13.62
25.03.08 08.50.27,10.82
25.03.08 08.50.28,9.25
25.03.08 08.50.29,9.62
25.03.08 08.50.30,9.94
25.03.08 08.50.31,14.05
25.03.08 08.50.32,12.47
25.03.08 08.50.33,10.52
25.03.08 08.50.34,10.22
25.03.08 08.50.35,10.60
25.03.08 08.50.36,10.99
25.03.08 08.50.37,9.17
25.03.08 08.50.38,8.31
25.03.08 08.50.39,12.06
25.03.08 08.50.40,10.04
2025-03-08 08:50:41,11.90
25.03.08 08.50.42,13.29
25.03.08 08.50.43,11.04
25.03.08 08.50.44,10.72
25.03.08 08.50.45,16.40
25.03.08 08.50.46,10.41
25.03.08 08.50.47,7.82
25.03.08 08.50.48,9.44
25.03.08 08.50.49,13.10
25.03.08 08.50.50,7.41
25.03.08 08.50.51,8.50
25.03.08 08.50.52,12.21
25.03.08 08.50.53,9.46
25.03.08 08.50.54,9.78
25.03.08 08.50.55,12.15
25.03.08 08.50.56,8.57
25.03.08 08.50.57,7.06
25.03.08 08.50.58,7.22
25.03.08 08.50.59,11.16
25.03.08 08.51.00,10.52
25.03.08 08.51.01,
25.03.08 08.51.02,7.68
25.03.08 08.51.03,9.46
08/03/25 08:51:04,12.23
25.03.08 08.51.05,8.33
25.03.08 08.51.06,8.67
25.03.08 08.51.07,7.62
25.03.08 08.51.08,9.27
25.03.08 08.51.09,10.68
25.03.08 08.51.10,14.23
25.03.08 08.51.11,10.44
25.03.08 08.51.12,9.89
25.03.08 08.51.13,11.73
25.03.08 08.51.14,11.39
25.03.08 08.51.15,8.84
25.03.08 08.51.16,14.60
25.03.08 08.51.17,9.95
25.03.08 08.51.18,10.47
25.03.08 08.51.19,11.10
25.03.08 08.51.20,10.69
25.03.08 08.51.21,13.05
25.03.08 08.51.22,8.82
25.03.08 08.51.23,11.57
25.03.08 08.51.24,10.33
25.03.08 08.51.25,11.97
25.03.08 08.51.26,9.57
25.03.08 08.51.27,9.30
25.03.08 08.51.28,11.46
25.03.08 08.51.29,10.72
25.03.08 08.51.30,8.36
25.03.08 08.51.31,12.69
25.03.08 08.51.32,11.47
25.03.08 08.51.33,9.85
25.03.08 08.51.34,9.06
25.03.08 08.51.35,10.73
25.03.08 08.51.36,11.32
25.03.08 08.51.37,6.81
25.03.08 08.51.38,10.75
25.03.08 08.51.39,11.31
25.03.08 08.51.40,5.30
25.03.08 08.51.41,10.39
25.03.08 08.51.42,11.39
25.03.08 08.51.43,11.16
25.03.08 08.51.44,11.60
25.03.08 08.51.45,9.34
25.03.08 08.51.46,7.92
25.03.08 08.51.47,6.40
25.03.08 08.51.48,12.18
25.03.08 08.51.49,"1000,00"
25.03.08 08.51.50,12.34
25.03.08 08.51.51,8.55
25.03.08 08.51.52,11.61
25.03.08 08.51.53,6.99
25.03.08 08.51.54,8.26
25.03.08 08.51.55,10.25
25.03.08 08.51.56,11.33
25.03.08 08.51.57,13.36
25.03.08 08.51.58,9.52
25.03.08 08.51.59,8.27
25.03.08 08.52.00,8.17
25.03.08 08.52.01,8.62
25.03.08 08.52.02,14.44
25.03.08 08.52.03,11.51
25.03.08 08.52.04,12.23
25.03.08 08.52.05,9.52
25.03.08 08.52.06,10.00
25.03.08 08.52.07,11.40
25.03.08 08.52.08,8.99
25.03.08 08.52.09,9.42
25.03.08 08.52.10,8.65
25.03.08 08.52.11,9.11
25.03.08 08.52.12,10.10
25.03.08 08.52.13,8.36
25.03.08 08.52.14,10.57
25.03.08 08.52.15,10.57
25.03.08 08.52.16,9.64
25.03.08 08.52.17,8.35
25.03.08 08.52.18,10.21
25.03.08 08.52.19,8.99
25.03.08 08.52.20,10.09
25.03.08 08.52.21,12.20
25.03.08 08.52.22,7.49
25.03.08 08.52.23,14.35
25.03.08 08.52.24,9.85
25.03.08 08.52.25,10.82
25.03.08 08.52.26,8.49
25.03.08 08.52.27,12.28
25.03.08 08.52.28,9.75
25.03.08 08.52.29,9.21
25.03.08 08.52.30,8.85
25.03.08 08.52.31,9.46
25.03.08 08.52.32,10.84
25.03.08 08.52.33,10.35
25.03.08 08.52.34,9.92
25.03.08 08.52.35,8.58
25.03.08 08.52.36,8.46
25.03.08 08.52.37,9.08
25.03.08 08.52.38,10.92
25.03.08 08.52.39,11.32
25.03.08 08.52.40,
25.03.08 08.52.41,10.00
25.03.08 08.52.42,10.77
25.03.08 08.52.43,9.66
25.03.08 08.52.44,6.52
25.03.08 08.52.46,9.25
25.03.08 08.52.47,7.92
25.03.08 08.52.48,8.87
25.03.08 08.52.49,10.27
25.03.08 08.52.50,7.73
25.03.08 08.52.51,8.58
25.03.08 08.52.52,13.10
25.03.08 08.52.53,6.79
25.03.08 08.52.54,9.63
25.03.08 08.52.55,7.67
25.03.08 08.52.56,8.50
25.03.08 08.52.57,9.60
25.03.08 08.52.58,8.02
25.03.08 08.52.59,11.15
25.03.08 08.53.00,12.70
25.03.08 08.53.01,11.68
25.03.08 08.53.02,12.05
25.03.08 08.53.03,7.24
25.03.08 08.53.04,9.51
25.03.08 08.53.05,10.93
25.03.08 08.53.06,11.74
25.03.08 08.53.07,13.51
25.03.08 08.53.08,12.14
25.03.08 08.53.09,11.79
25.03.08 08.53.10,15.27
25.03.08 08.53.11,10.19
25.03.08 08.53.12,9.42
25.03.08 08.53.13,10.35
25.03.08 08.53.14,8.17
25.03.08 08.53.15,10.14
25.03.08 08.53.16,6.55
25.03.08 08.53.17,8.94
25.03.08 08.53.18,9.77
2025-03-08 08:53:19,11.90
25.03.08 08.53.20,12.22
25.03.08 08.53.21,8.07
25.03.08 08.53.22,14.15
25.03.08 08.53.24,10.48
25.03.08 08.53.25,6.76
25.03.08 08.53.26,8.76
25.03.08 08.53.27,12.10
25.03.08 08.53.28,10.34
25.03.08 08.53.29,10.22
25.03.08 08.53.30,10.45
25.03.08 08.53.31,7.11
25.03.08 08.53.32,9.81
25.03.08 08.53.33,12.82
25.03.08 08.53.34,12.17
25.03.08 08.53.35,9.75
25.03.08 08.53.36,13.13
25.03.08 08.53.37,7.48
25.03.08 08.53.38,8.06
25.03.08 08.53.39,13.73
25.03.08 08.53.40,11.16
25.03.08 08.53.41,9.42
25.03.08 08.53.42,9.89
25.03.08 08.53.43,8.39
25.03.08 08.53.44,10.55
25.03.08 08.53.45,10.39
25.03.08 08.53.46,10.04
25.03.08 08.53.47,7.68
25.03.08 08.53.48,10.53
25.03.08 08.53.49,8.94
25.03.08 08.53.50,8.03
25.03.08 08.53.51,12.53
25.03.08 08.53.52,14.34
25.03.08 08.53.53,13.89
25.03.08 08.53.54,11.30
25.03.08 08.53.55,
25.03.08 08.53.56,9.86
25.03.08 08.53.57,10.81
25.03.08 08.53.58,9.16
25.03.08 08.53.59,12.64
25.03.08 08.54.00,5.93
25.03.08 08.54.01,9.41
25.03.08 08.54.02,11.60
25.03.08 08.54.03,8.31
25.03.08 08.54.05,11.19
25.03.08 08.54.06,13.04
25.03.08 08.54.07,7.41
25.03.08 08.54.08,7.26
25.03.08 08.54.09,8.11
25.03.08 08.54.10,6.92
25.03.08 08.54.11,7.07
25.03.08 08.54.12,8.05
25.03.08 08.54.13,12.47
25.03.08 08.54.14,9.38
25.03.08 08.54.15,10.06
25.03.08 08.54.16,8.09
25.03.08 08.54.17,11.27
25.03.08 08.54.18,13.75
25.03.08 08.54.19,8.22
25.03.08 08.54.20,13.45
25.03.08 08.54.21,10.73
25.03.08 08.54.22,10.03
25.03.08 08.54.23,10.80
25.03.08 08.54.24,10.78
25.03.08 08.54.25,13.71
25.03.08 08.54.26,11.04
25.03.08 08.54.27,11.08
25.03.08 08.54.28,9.16
25.03.08 08.54.29,11.68
25.03.08 08.54.30,8.09
25.03.08 08.54.31,10.22
25.03.08 08.54.32,15.77
25.03.08 08.54.33,4.99
25.03.08 08.54.34,10.47
25.03.08 08.54.35,10.54
25.03.08 08.54.36,9.54
25.03.08 08.54.37,9.59
25.03.08 08.54.38,10.18
25.03.08 08.54.39,9.50
25.03.08 08.54.40,10.44
25.03.08 08.54.41,9.02
25.03.08 08.54.42,14.04
25.03.08 08.54.43,9.50
25.03.08 08.54.44,11.14
25.03.08 08.54.45,8.66
25.03.08 08.54.46,11.87
25.03.08 08.54.47,11.47
25.03.08 08.54.48,10.84
25.03.08 08.54.49,7.95
25.03.08 08.54.50,8.50
25.03.08 08.54.51,13.37
25.03.08 08.54.52,8.47
25.03.08 08.54.53,11.28
25.03.08 08.54.54,8.11
25.03.08 08.54.55,12.02
25.03.08 08.54.56,8.63
25.03.08 08.54.57,8.07
25.03.08 08.54.58,8.58
25.03.08 08.54.59,8.89
25.03.08 08.55.00,10.81
25.03.08 08.55.01,10.14
25.03.08 08.55.02,7.81
25.03.08 08.55.03,9.94
25.03.08 08.55.04,7.71
25.03.08 08.55.06,11.65
25.03.08 08.55.07,9.95
25.03.08 08.55.08,10.54
25.03.08 08.55.09,13.50
25.03.08 08.55.10,9.68
25.03.08 08.55.11,8.11
25.03.08 08.55.12,11.16
25.03.08 08.55.13,7.73
25.03.08 08.55.14,9.58
25.03.08 08.55.15,8.80
25.03.08 08.55.16,8.60
25.03.08 08.55.17,9.50
25.03.08 08.55.18,11.80
25.03.08 08.55.19,12.21
25.03.08 08.55.20,11.85
